Column 3| A:0	C:0	G:0	T:0	-:94	
Likelihood	Scale	Scale2
-2.521997	80.661226	1.000000
-2.521997	80.661227	1.000000
-2.521997	80.661228	1.000000
-2.513719	81.564805	1.000000
-2.513719	81.564806	1.000000
-2.513719	81.564807	1.000000
-2.513636	81.573900	1.000000
-2.513636	81.573901	1.000000
-2.513636	81.573902	1.000000
-2.507250	82.280047	1.000000
-2.507250	82.280048	1.000000
-2.507250	82.280049	1.000000
-2.507170	82.289039	1.000000
Column 122| A:0	C:0	G:0	T:1	-:95	
Likelihood	Scale	Scale2
-6.246579	1.000000	1.000000
-6.246579	1.000000	1.000000
-6.246578	1.000001	1.000000
-6.246577	1.000002	1.000000
-5.598040	1.918891	1.000000
-5.598039	1.918892	1.000000
-5.598039	1.918893	1.000000
-5.033897	3.390649	1.000000
-5.033897	3.390650	1.000000
-5.033896	3.390651	1.000000
-4.368402	6.672033	1.000000
-4.368402	6.672034	1.000000
-4.368402	6.672035	1.000000
-3.297634	20.408903	1.000000
-3.297634	20.408904	1.000000
-3.297634	20.408905	1.000000
-3.187941	22.975092	1.000000
-3.187940	22.975093	1.000000
-3.187940	22.975094	1.000000
-2.929997	30.504050	1.000000
-2.929997	30.504051	1.000000
-2.929997	30.504052	1.000000
-2.929133	30.533460	1.000000
-2.929133	30.533461	1.000000
-2.929133	30.533462	1.000000
-2.928270	30.562839	1.000000
-2.928270	30.562840	1.000000
-2.928270	30.562841	1.000000
-2.927409	30.592186	1.000000
-2.927409	30.592187	1.000000
-2.927409	30.592188	1.000000
-2.926550	30.621503	1.000000
-2.926550	30.621504	1.000000
-2.926550	30.621505	1.000000
-2.925693	30.650788	1.000000
-2.925693	30.650789	1.000000
-2.925693	30.650790	1.000000
-2.872438	32.532903	1.000000
-2.872438	32.532904	1.000000
-2.872438	32.532905	1.000000
-2.871689	32.560278	1.000000
-2.871689	32.560279	1.000000
-2.871689	32.560280	1.000000
-2.835118	33.928794	1.000000
-2.835118	33.928795	1.000000
-2.835118	33.928796	1.000000
-2.834436	33.954909	1.000000
-2.834436	33.954910	1.000000
-2.834436	33.954911	1.000000
-2.804357	35.130020	1.000000
-2.804357	35.130021	1.000000
-2.804357	35.130022	1.000000
-2.803726	35.155133	1.000000
-2.803726	35.155134	1.000000
-2.803726	35.155135	1.000000
-2.803097	35.180225	1.000000
-2.803097	35.180226	1.000000
-2.803097	35.180227	1.000000
-2.802469	35.205297	1.000000
-2.802469	35.205298	1.000000
-2.802469	35.205299	1.000000
-2.306978	63.411119	1.000000
-2.306978	63.411120	1.000000
-2.306978	63.411121	1.000000
-2.294012	64.456287	1.000000
-2.294012	64.456288	1.000000
-2.294012	64.456289	1.000000
-2.283487	65.320452	1.000000
-2.283487	65.320453	1.000000
-2.283487	65.320454	1.000000
-2.283342	65.332530	1.000000
-2.283342	65.332531	1.000000
-2.283342	65.332532	1.000000
-2.269805	66.465560	1.000000
-2.269805	66.465561	1.000000
-2.269805	66.465562	1.000000
-2.261127	67.204880	1.000000
-2.261127	67.204881	1.000000
-2.261127	67.204882	1.000000
-2.124683	80.329653	1.000000
-2.124683	80.329654	1.000000
-2.124683	80.329655	1.000000
-2.124597	80.338932	1.000000
-2.124597	80.338933	1.000000
-2.124597	80.338934	1.000000
-2.124511	80.348210	1.000000
-2.124511	80.348211	1.000000
-2.124511	80.348212	1.000000
-2.119804	80.857680	1.000000
-2.119804	80.857681	1.000000
-2.119804	80.857682	1.000000
-2.119720	80.866879	1.000000
-2.119720	80.866880	1.000000
-2.119720	80.866881	1.000000
-2.119635	80.876078	1.000000
-2.119635	80.876079	1.000000
-2.119635	80.876080	1.000000
-2.119551	80.885275	1.000000
-2.119551	80.885276	1.000000
-2.119551	80.885277	1.000000
-2.098780	83.186054	1.000000
-2.098780	83.186055	1.000000
-2.098780	83.186056	1.000000
-2.092498	83.898836	1.000000
-2.092498	83.898837	1.000000
-2.092498	83.898838	1.000000
-2.076994	85.692872	1.000000
-2.076994	85.692873	1.000000
-2.076994	85.692874	1.000000
-2.070223	86.492404	1.000000
-2.070223	86.492405	1.000000
-2.070223	86.492406	1.000000
-2.059690	87.755943	1.000000
-2.059690	87.755944	1.000000
-2.059690	87.755945	1.000000
-2.059622	87.764199	1.000000
-2.059622	87.764200	1.000000
-2.059622	87.764201	1.000000
-2.059554	87.772453	1.000000
-2.059554	87.772454	1.000000
-2.059554	87.772455	1.000000
-2.059486	87.780707	1.000000
-2.059486	87.780708	1.000000
-2.059486	87.780709	1.000000
-2.055465	88.269724	1.000000
-2.055465	88.269725	1.000000
-2.055465	88.269726	1.000000
-2.045486	89.499390	1.000000
-2.045486	89.499391	1.000000
-2.045486	89.499392	1.000000
-2.045421	89.507430	1.000000
-2.045421	89.507431	1.000000
-2.045421	89.507432	1.000000
-2.010231	94.033286	1.000000
-2.010231	94.033287	1.000000
-2.010231	94.033288	1.000000
-2.010175	94.040806	1.000000
-2.010175	94.040807	1.000000
-2.010175	94.040808	1.000000
-2.010118	94.048325	1.000000
Column 123| A:0	C:1	G:0	T:0	-:95	
Likelihood	Scale	Scale2
-6.196273	1.000000	1.000000
-6.196273	1.000000	1.000000
-6.196272	1.000001	1.000000
-6.196271	1.000002	1.000000
-5.537036	1.939670	1.000000
-5.537035	1.939671	1.000000
-5.537035	1.939672	1.000000
-4.945607	3.523546	1.000000
-4.945607	3.523547	1.000000
-4.945607	3.523548	1.000000
-4.287960	6.881149	1.000000
-4.287960	6.881150	1.000000
-4.287960	6.881151	1.000000
-4.064670	8.655763	1.000000
-4.064670	8.655764	1.000000
-4.064670	8.655765	1.000000
-3.793748	11.459710	1.000000
-3.793748	11.459711	1.000000
-3.793748	11.459712	1.000000
-3.786751	11.543522	1.000000
-3.786750	11.543523	1.000000
-3.786750	11.543524	1.000000
-3.312296	19.035601	1.000000
-3.312296	19.035602	1.000000
-3.312296	19.035603	1.000000
-3.125122	23.289248	1.000000
-3.125122	23.289249	1.000000
-3.125122	23.289250	1.000000
-3.123560	23.328784	1.000000
-3.123560	23.328785	1.000000
-3.123560	23.328786	1.000000
-3.017399	26.195390	1.000000
-3.017399	26.195391	1.000000
-3.017399	26.195392	1.000000
-3.016190	26.230175	1.000000
-3.016190	26.230176	1.000000
-3.016190	26.230177	1.000000
-2.884331	30.346739	1.000000
-2.884331	30.346740	1.000000
-2.884331	30.346741	1.000000
-2.762706	34.787227	1.000000
-2.762706	34.787228	1.000000
-2.762706	34.787229	1.000000
-2.762062	34.812619	1.000000
-2.762062	34.812620	1.000000
-2.762062	34.812621	1.000000
-2.649809	39.573411	1.000000
-2.649809	39.573412	1.000000
-2.649809	39.573413	1.000000
-2.607672	41.549080	1.000000
-2.607672	41.549081	1.000000
-2.607672	41.549082	1.000000
-2.607242	41.569820	1.000000
-2.607242	41.569821	1.000000
-2.607242	41.569822	1.000000
-2.606812	41.590549	1.000000
-2.606812	41.590550	1.000000
-2.606812	41.590551	1.000000
-2.559995	43.923075	1.000000
-2.559995	43.923076	1.000000
-2.559995	43.923077	1.000000
-2.520515	46.008635	1.000000
-2.520515	46.008636	1.000000
-2.520515	46.008637	1.000000
-2.520176	46.027061	1.000000
-2.520176	46.027062	1.000000
-2.520176	46.027063	1.000000
-2.011504	87.499609	1.000000
-2.011504	87.499610	1.000000
-2.011504	87.499611	1.000000
-2.011435	87.507897	1.000000
-2.011435	87.507898	1.000000
-2.011435	87.507899	1.000000
-2.011367	87.516184	1.000000
-2.011367	87.516185	1.000000
-2.011367	87.516186	1.000000
-2.004385	88.364265	1.000000
-2.004385	88.364266	1.000000
-2.004385	88.364267	1.000000
-1.967991	92.968897	1.000000
-1.967991	92.968898	1.000000
-1.967991	92.968899	1.000000
-1.961124	93.874056	1.000000
-1.961124	93.874057	1.000000
-1.961124	93.874058	1.000000
-1.957261	94.388379	1.000000
-1.957261	94.388380	1.000000
-1.957261	94.388381	1.000000
-1.957205	94.395861	1.000000
-1.957205	94.395862	1.000000
-1.957205	94.395863	1.000000
-1.949389	95.448658	1.000000
-1.949389	95.448659	1.000000
-1.949389	95.448660	1.000000
-1.945461	95.983856	1.000000
-1.945461	95.983857	1.000000
-1.945461	95.983858	1.000000
-1.927270	98.516843	1.000000
-1.927270	98.516844	1.000000
-1.927270	98.516845	1.000000
-1.927220	98.523897	1.000000
-1.927220	98.523898	1.000000
-1.927220	98.523899	1.000000
-1.922373	99.214440	1.000000
-1.922373	99.214441	1.000000
-1.922373	99.214442	1.000000
-1.922324	99.221425	1.000000
-1.922324	99.221426	1.000000
-1.922324	99.221427	1.000000
-1.922276	99.228410	1.000000
Column 124| A:0	C:1	G:0	T:0	-:95	
Likelihood	Scale	Scale2
-7.063266	1.000000	1.000000
-7.063266	1.000000	1.000000
-7.063265	1.000001	1.000000
-7.063264	1.000002	1.000000
-6.440658	1.866143	1.000000
-6.440658	1.866144	1.000000
-6.440657	1.866145	1.000000
-5.226835	6.323063	1.000000
-5.226835	6.323064	1.000000
-5.226835	6.323065	1.000000
-5.202584	6.479756	1.000000
-5.202584	6.479757	1.000000
-5.202584	6.479758	1.000000
-5.179490	6.632624	1.000000
-5.179489	6.632625	1.000000
-5.179489	6.632626	1.000000
-4.575243	12.236295	1.000000
-4.575243	12.236296	1.000000
-4.575243	12.236297	1.000000
-4.568821	12.316565	1.000000
-4.568821	12.316566	1.000000
-4.568821	12.316567	1.000000
-4.435344	14.112092	1.000000
-4.435344	14.112093	1.000000
-4.435344	14.112094	1.000000
-4.360830	15.228478	1.000000
-4.360830	15.228479	1.000000
-4.360830	15.228480	1.000000
-4.356716	15.292692	1.000000
-4.356716	15.292693	1.000000
-4.356716	15.292694	1.000000
-4.259546	16.892441	1.000000
-4.259546	16.892442	1.000000
-4.259546	16.892443	1.000000
-4.256217	16.950188	1.000000
-4.256217	16.950189	1.000000
-4.256217	16.950190	1.000000
-4.122667	19.442136	1.000000
-4.122667	19.442137	1.000000
-4.122666	19.442138	1.000000
-4.047592	21.005440	1.000000
-4.047592	21.005441	1.000000
-4.047592	21.005442	1.000000
-2.876527	72.975714	1.000000
-2.876527	72.975715	1.000000
-2.876527	72.975716	1.000000
-2.876376	72.988006	1.000000
-2.876376	72.988007	1.000000
-2.876376	72.988008	1.000000
-2.876225	73.000296	1.000000
-2.876225	73.000297	1.000000
-2.876225	73.000298	1.000000
-2.848378	75.306115	1.000000
-2.848378	75.306116	1.000000
-2.848378	75.306117	1.000000
-2.837871	76.197083	1.000000
-2.837871	76.197084	1.000000
-2.837871	76.197085	1.000000
-2.828560	76.996502	1.000000
-2.828560	76.996503	1.000000
-2.828560	76.996504	1.000000
-2.826509	77.173885	1.000000
-2.826509	77.173886	1.000000
-2.826509	77.173887	1.000000
-2.826375	77.185435	1.000000
-2.826375	77.185436	1.000000
-2.826375	77.185437	1.000000
-2.826242	77.196983	1.000000
-2.826242	77.196984	1.000000
-2.826242	77.196985	1.000000
-2.732016	85.863531	1.000000
-2.732016	85.863532	1.000000
-2.732016	85.863533	1.000000
-2.719676	87.077707	1.000000
-2.719676	87.077708	1.000000
-2.719676	87.077709	1.000000
-2.719574	87.087791	1.000000
-2.719574	87.087792	1.000000
-2.719574	87.087793	1.000000
-2.710095	88.033733	1.000000
-2.710095	88.033734	1.000000
-2.710095	88.033735	1.000000
-2.705641	88.482261	1.000000
-2.705641	88.482262	1.000000
-2.705641	88.482263	1.000000
-2.705543	88.492163	1.000000
-2.705543	88.492164	1.000000
-2.705543	88.492165	1.000000
-2.705445	88.502064	1.000000
-2.705445	88.502065	1.000000
-2.705445	88.502066	1.000000
-2.705347	88.511963	1.000000
-2.705347	88.511964	1.000000
-2.705347	88.511965	1.000000
-2.702524	88.797719	1.000000
-2.702524	88.797720	1.000000
-2.702524	88.797721	1.000000
-2.694741	89.590843	1.000000
-2.694741	89.590844	1.000000
-2.694741	89.590845	1.000000
-2.694646	89.600606	1.000000
-2.694646	89.600607	1.000000
-2.694646	89.600608	1.000000
-2.694551	89.610368	1.000000
-2.694551	89.610369	1.000000
-2.694551	89.610370	1.000000
-2.694456	89.620129	1.000000
-2.694456	89.620130	1.000000
-2.694456	89.620131	1.000000
-2.684768	90.619043	1.000000
-2.684768	90.619044	1.000000
-2.684768	90.619045	1.000000
-2.676767	91.453688	1.000000
-2.676767	91.453689	1.000000
-2.676767	91.453690	1.000000
-2.676676	91.463225	1.000000
-2.676676	91.463226	1.000000
-2.676676	91.463227	1.000000
-2.676585	91.472761	1.000000
-2.676585	91.472762	1.000000
-2.676585	91.472763	1.000000
-2.676494	91.482295	1.000000
-2.676494	91.482296	1.000000
-2.676494	91.482297	1.000000
-2.672912	91.858921	1.000000
-2.672912	91.858922	1.000000
-2.672912	91.858923	1.000000
-2.672822	91.868410	1.000000
-2.672822	91.868411	1.000000
-2.672822	91.868412	1.000000
-2.577706	102.550790	1.000000
-2.577706	102.550791	1.000000
-2.577706	102.550792	1.000000
-2.435182	121.379462	1.000000
-2.435182	121.379463	1.000000
-2.435182	121.379464	1.000000
-2.435135	121.386325	1.000000
Column 125| A:0	C:0	G:0	T:1	-:95	
Likelihood	Scale	Scale2
-7.113572	1.000000	1.000000
-7.113572	1.000000	1.000000
-7.113571	1.000001	1.000000
-7.113570	1.000002	1.000000
-6.529056	1.796213	1.000000
-6.529055	1.796214	1.000000
-6.529054	1.796215	1.000000
-5.817827	3.667988	1.000000
-5.817827	3.667989	1.000000
-5.817827	3.667990	1.000000
-5.110224	7.484349	1.000000
-5.110224	7.484350	1.000000
-5.110224	7.484351	1.000000
-5.092914	7.616504	1.000000
-5.092913	7.616505	1.000000
-5.092913	7.616506	1.000000
-5.076200	7.746340	1.000000
-5.076200	7.746341	1.000000
-5.076199	7.746342	1.000000
-4.927264	9.006912	1.000000
-4.927264	9.006913	1.000000
-4.927264	9.006914	1.000000
-4.497566	13.941480	1.000000
-4.497566	13.941481	1.000000
-4.497566	13.941482	1.000000
-4.350574	16.202144	1.000000
-4.350574	16.202145	1.000000
-4.350574	16.202146	1.000000
-4.346948	16.262413	1.000000
-4.346948	16.262414	1.000000
-4.346948	16.262415	1.000000
-4.264287	17.700697	1.000000
-4.264287	17.700698	1.000000
-4.264287	17.700699	1.000000
-4.216092	18.598884	1.000000
-4.216092	18.598885	1.000000
-4.216092	18.598886	1.000000
-4.100228	20.955037	1.000000
-4.100228	20.955038	1.000000
-4.100228	20.955039	1.000000
-4.098089	21.001310	1.000000
-4.098089	21.001311	1.000000
-4.098089	21.001312	1.000000
-4.021320	22.734004	1.000000
-4.021320	22.734005	1.000000
-4.021320	22.734006	1.000000
-3.959723	24.230760	1.000000
-3.959723	24.230761	1.000000
-3.959723	24.230762	1.000000
-3.915581	25.365905	1.000000
-3.915581	25.365906	1.000000
-3.915581	25.365907	1.000000
-3.831713	27.677243	1.000000
-3.831713	27.677244	1.000000
-3.831713	27.677245	1.000000
-3.775798	29.339153	1.000000
-3.775798	29.339154	1.000000
-3.775798	29.339155	1.000000
-3.774733	29.371795	1.000000
-3.774733	29.371796	1.000000
-3.774733	29.371797	1.000000
-3.753972	30.015818	1.000000
-3.753972	30.015819	1.000000
-3.753972	30.015820	1.000000
-3.752957	30.047693	1.000000
-3.752957	30.047694	1.000000
-3.752957	30.047695	1.000000
-3.713761	31.305502	1.000000
-3.713761	31.305503	1.000000
-3.713761	31.305504	1.000000
-3.700081	31.757386	1.000000
-3.700081	31.757387	1.000000
-3.700081	31.757388	1.000000
-3.661063	33.084119	1.000000
-3.661063	33.084120	1.000000
-3.661063	33.084121	1.000000
-3.623759	34.407018	1.000000
-3.623759	34.407019	1.000000
-3.623759	34.407020	1.000000
-3.622996	34.434644	1.000000
-3.622996	34.434645	1.000000
-3.622996	34.434646	1.000000
-3.181594	55.152910	1.000000
-3.181594	55.152911	1.000000
-3.181594	55.152912	1.000000
-3.172400	55.706190	1.000000
-3.172400	55.706191	1.000000
-3.172400	55.706192	1.000000
-3.088795	61.023101	1.000000
-3.088795	61.023102	1.000000
-3.088795	61.023103	1.000000
-3.088571	61.038069	1.000000
-3.088571	61.038070	1.000000
-3.088571	61.038071	1.000000
-3.088347	61.053033	1.000000
-3.088347	61.053034	1.000000
-3.088347	61.053035	1.000000
-3.083561	61.373861	1.000000
-3.083561	61.373862	1.000000
-3.083561	61.373863	1.000000
-3.083340	61.388736	1.000000
-3.083340	61.388737	1.000000
-3.083340	61.388738	1.000000
-3.048509	63.780571	1.000000
-3.048509	63.780572	1.000000
-3.048509	63.780573	1.000000
-3.048306	63.794832	1.000000
-3.048306	63.794833	1.000000
-3.048306	63.794834	1.000000
-3.045888	63.964706	1.000000
-3.045888	63.964707	1.000000
-3.045888	63.964708	1.000000
-3.023439	65.565339	1.000000
-3.023439	65.565340	1.000000
-3.023439	65.565341	1.000000
-3.007626	66.719258	1.000000
-3.007626	66.719259	1.000000
-3.007626	66.719260	1.000000
-3.007442	66.732831	1.000000
-3.007442	66.732832	1.000000
-3.007442	66.732833	1.000000
-3.007258	66.746401	1.000000
-3.007258	66.746402	1.000000
-3.007258	66.746403	1.000000
-2.997675	67.456866	1.000000
-2.997675	67.456867	1.000000
-2.997675	67.456868	1.000000
-2.997495	67.470275	1.000000
-2.997495	67.470276	1.000000
-2.997495	67.470277	1.000000
-2.997316	67.483682	1.000000
-2.997316	67.483683	1.000000
-2.997316	67.483684	1.000000
-2.997136	67.497086	1.000000
-2.997136	67.497087	1.000000
-2.997136	67.497088	1.000000
-2.989816	68.045740	1.000000
-2.989816	68.045741	1.000000
-2.989816	68.045742	1.000000
-2.989640	68.059022	1.000000
-2.989640	68.059023	1.000000
-2.989640	68.059024	1.000000
-2.989464	68.072301	1.000000
-2.989464	68.072302	1.000000
-2.989464	68.072303	1.000000
-2.989288	68.085577	1.000000
-2.989287	68.085578	1.000000
-2.989287	68.085579	1.000000
-2.989111	68.098850	1.000000
-2.989111	68.098851	1.000000
-2.989111	68.098852	1.000000
-2.988935	68.112120	1.000000
-2.988935	68.112121	1.000000
-2.988935	68.112122	1.000000
-2.953673	70.828094	1.000000
-2.953673	70.828095	1.000000
-2.953673	70.828096	1.000000
-2.931263	72.616364	1.000000
-2.931263	72.616365	1.000000
-2.931263	72.616366	1.000000
-2.917618	73.729656	1.000000
-2.917618	73.729657	1.000000
-2.917618	73.729658	1.000000
-2.908172	74.511537	1.000000
-2.908172	74.511538	1.000000
-2.908172	74.511539	1.000000
-2.901701	75.052470	1.000000
-2.901701	75.052471	1.000000
-2.901701	75.052472	1.000000
-2.875495	77.288274	1.000000
-2.875495	77.288275	1.000000
-2.875495	77.288276	1.000000
-2.868719	77.878396	1.000000
-2.868719	77.878397	1.000000
-2.868719	77.878398	1.000000
-2.868589	77.889829	1.000000
-2.868589	77.889830	1.000000
-2.868589	77.889831	1.000000
-2.868458	77.901261	1.000000
-2.868458	77.901262	1.000000
-2.868458	77.901263	1.000000
-2.618974	103.638325	1.000000
-2.618974	103.638326	1.000000
-2.618974	103.638327	1.000000
-2.613089	104.353709	1.000000
-2.613089	104.353710	1.000000
-2.613089	104.353711	1.000000
-2.613022	104.361903	1.000000
Column 126| A:0	C:0	G:1	T:0	-:95	
Likelihood	Scale	Scale2
-7.265285	1.000000	1.000000
-7.265285	1.000000	1.000000
-7.265284	1.000001	1.000000
-7.265283	1.000002	1.000000
-6.392558	2.398325	1.000000
-6.392558	2.398326	1.000000
-6.392558	2.398327	1.000000
-5.919913	3.855669	1.000000
-5.919913	3.855670	1.000000
-5.919912	3.855671	1.000000
-5.546500	5.615473	1.000000
-5.546500	5.615474	1.000000
-5.546500	5.615475	1.000000
-5.515790	5.792093	1.000000
-5.515790	5.792094	1.000000
-5.515789	5.792095	1.000000
-5.486912	5.963284	1.000000
-5.486912	5.963285	1.000000
-5.486912	5.963286	1.000000
-5.265082	7.460589	1.000000
-5.265082	7.460590	1.000000
-5.265082	7.460591	1.000000
-5.247661	7.593169	1.000000
-5.247660	7.593170	1.000000
-5.247660	7.593171	1.000000
-5.230844	7.723409	1.000000
-5.230843	7.723410	1.000000
-5.230843	7.723411	1.000000
-5.214591	7.851428	1.000000
-5.214590	7.851429	1.000000
-5.214590	7.851430	1.000000
-5.198865	7.977336	1.000000
-5.198865	7.977337	1.000000
-5.198865	7.977338	1.000000
-5.183634	8.101234	1.000000
-5.183634	8.101235	1.000000
-5.183633	8.101236	1.000000
-5.168867	8.223215	1.000000
-5.168866	8.223216	1.000000
-5.168866	8.223217	1.000000
-5.154536	8.343365	1.000000
-5.154536	8.343366	1.000000
-5.154536	8.343367	1.000000
-5.140618	8.461763	1.000000
-5.140618	8.461764	1.000000
-5.140617	8.461765	1.000000
-5.009169	9.667425	1.000000
-5.009169	9.667426	1.000000
-5.009169	9.667427	1.000000
-4.828587	11.613595	1.000000
-4.828587	11.613596	1.000000
-4.828587	11.613597	1.000000
-4.139883	23.527228	1.000000
-4.139883	23.527229	1.000000
-4.139883	23.527230	1.000000
-3.867727	31.231742	1.000000
-3.867726	31.231743	1.000000
-3.867726	31.231744	1.000000
-3.866792	31.262320	1.000000
-3.866792	31.262321	1.000000
-3.866792	31.262322	1.000000
-3.865859	31.292867	1.000000
-3.865859	31.292868	1.000000
-3.865859	31.292869	1.000000
-3.635664	39.882268	1.000000
-3.635664	39.882269	1.000000
-3.635664	39.882270	1.000000
-3.635106	39.905907	1.000000
-3.635106	39.905908	1.000000
-3.635106	39.905909	1.000000
-3.634548	39.929532	1.000000
-3.634548	39.929533	1.000000
-3.634548	39.929534	1.000000
-3.633990	39.953142	1.000000
-3.633990	39.953143	1.000000
-3.633990	39.953144	1.000000
-3.563153	43.078511	1.000000
-3.563153	43.078512	1.000000
-3.563153	43.078513	1.000000
-3.451826	48.528205	1.000000
-3.451826	48.528206	1.000000
-3.451826	48.528207	1.000000
-3.451458	48.547383	1.000000
-3.451458	48.547384	1.000000
-3.451458	48.547385	1.000000
-3.441662	49.061284	1.000000
-3.441662	49.061285	1.000000
-3.441662	49.061286	1.000000
-3.418188	50.316655	1.000000
-3.418188	50.316656	1.000000
-3.418188	50.316657	1.000000
